,Matan,Degree
4735, سمعت رسول الله صلى الله عليه وسلم فوالله لا أسمع بعده أحدا يقول سمعت رسول الله صلى الله عليه وسلم يقول إن الحلال بين وإن الحرام بين وإن بين ذلك أمورا مشتبهات وربما قال وإن بين ذلك أمورا مشتبهة قال وسأضرب لكم في ذلك مثلا إن الله عز وجل حمى حمى وإن حمى الله عز وجل ما حرم وإنه من يرتع حول الحمى يوشك أن يخالط الحمى وربما قال إنه من يرعى حول الحمى يوشك أن يرتع فيه وإن من يخالط الريبة يوشك أن يجسر,0
15005,عائشة، أنها قالت كان رسول الله صلى الله عليه وسلم يصوم ثلاثة أيام من كل شهر قلت من أيه قالت لم يكن يبالي من أيه كان,0
19384,أن أعرابيا قال يا رسول الله أخبرني عن الهجرة‏.‏ فقال ويحك إن شأن الهجرة شديد، فهل لك من إبل قال نعم‏.‏ قال فهل تؤدي صدقتها قال نعم‏.‏ قال فاعمل من وراء البحار، فإن الله لن يترك من عملك شيئا,0
18926,جعل النبي صلى الله عليه وسلم على الرجالة يوم أحد عبد الله بن جبير، وأقبلوا منهزمين، فذاك إذ يدعوهم الرسول في أخراهم، ولم يبق مع النبي صلى الله عليه وسلم غير اثنى عشر رجلا‏.‏,0
18661,قال هاجرنا مع رسول الله صلى الله عليه وسلم في سبيل الله نبتغي وجه الله فوجب أجرنا على الله فمنا من مضى لم يأكل من أجره شيئا منهم مصعب بن عمير قتل يوم أحد فلم يوجد له شىء يكفن فيه إلا نمرة فكنا إذا وضعناها على رأسه خرجت رجلاه وإذا وضعناها على رجليه خرج رأسه فقال رسول الله صلى الله عليه وسلم ضعوها مما يلي رأسه واجعلوا على رجليه الإذخر ومنا من أينعت له ثمرته فهو يهدبها,0
4001, قال رسول الله صلى الله عليه وسلم من استعاذكم بالله فأعيذوه ومن سألكم بالله فأعطوه وقال سهل وعثمان ومن دعاكم فأجيبوه ثم اتفقوا ومن آتى إليكم معروفا فكافئوه قال مسدد وعثمان فإن لم تجدوا فادعوا الله له حتى تعلموا أن قد كافأتموه,0
10095,سمع النبي صلى الله عليه وسلم عمر وهو يقول وأبي وأبي فقال ألا إن الله ينهاكم أن تحلفوا بآبائكم,0
21535, ابن بي قال أعطها شيئا قلت ما عندي من شىء قال فأين درعك الحطمية قلت هي عندي قال فأعطها إياه,0
13170, يخطب وهو يقول قال رسول الله صلى الله عليه وسلم لا يمنعن من سحوركم أذان بلال ولا بياض الأفق الذي هكذا حتى يستطير,0
19481,أن الله تعالى أعطى موسى الكلام وأعطاني الرؤية وفضلني بالمقام المحمود والحوض المورود,1
19152, أخبره أن رجلا اطلع من جحر في باب رسول الله صلى الله عليه وسلم ومع رسول الله صلى الله عليه وسلم مدرى يحك بها رأسه فلما رآه رسول الله صلى الله عليه وسلم قال لو علمت أنك تنظرني لطعنت به في عينك إنما جعل الإذن من أجل البصر,0
19370, قال كان رسول الله صلى الله عليه وسلم يوتر ب سبح اسم ربك الأعلى و قل يا أيها الكافرون و قل هو الله أحد فإذا أراد أن ينصرف قال سبحان الملك القدوس ثلاثا يرفع بها صوته قال أبو عبد الرحمن أبو نعيم أثبت عندنا من محمد بن عبيد ومن قاسم بن يزيد وأثبت أصحاب سفيان عندنا والله أعلم يحيى بن سعيد القطان ثم عبد الله بن المبارك ثم وكيع بن الجراح ثم عبد الرحمن بن مهدي ثم أبو نعيم ثم الأسود في هذا الحديث ورواه جرير بن حازم عن زبيد فقال يمد صوته في الثالثة ويرفع,0
22575, قال من قال إذا أصبح وإذا أمسى حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم سبع مرات كفاه الله ما أهمه صادقا كان بها أو كاذبا,1
9788,قال أبو بكر  رضى الله عنه  والله لو منعوني عناقا كانوا يؤدونها إلى رسول الله صلى الله عليه وسلم لقاتلتهم على منعها‏.‏,0
1752,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ بينما ثلاثة نفر ممن كان قبلكم يمشون إذ أصابهم مطر، فأووا إلى غار، فانطبق عليهم، فقال بعضهم لبعض إنه والله يا هؤلاء لا ينجيكم إلا الصدق، فليدع كل رجل منكم بما يعلم أنه قد صدق فيه‏.‏ فقال واحد منهم اللهم إن كنت تعلم أنه كان لي أجير عمل لي على فرق من أرز، فذهب وتركه، وأني عمدت إلى ذلك الفرق فزرعته، فصار من أمره أني اشتريت منه بقرا، وأنه أتاني يطلب أجره فقلت اعمد إلى تلك البقر‏.‏ فسقها، فقال لي إنما لي عندك فرق من أرز‏.‏ فقلت له اعمد إلى تلك البقر فإنها من ذلك الفرق، فساقها، فإن كنت تعلم أني فعلت ذلك من خشيتك، ففرج عنا‏.‏ فانساحت عنهم الصخرة‏.‏ فقال الآخر اللهم إن كنت تعلم أنه كان لي أبوان شيخان كبيران، فكنت آتيهما كل ليلة بلبن غنم لي، فأبطأت عليهما ليلة فجئت وقد رقدا وأهلي وعيالي يتضاغون من الجوع، فكنت لا أسقيهم حتى يشرب أبواى، فكرهت أن أوقظهما، وكرهت أن أدعهما، فيستكنا لشربتهما، فلم أزل أنتظر حتى طلع الفجر، فإن كنت تعلم أني فعلت ذلك من خشيتك، ففرج عنا‏.‏ فانساحت عنهم الصخرة، حتى نظروا إلى السماء‏.‏ فقال الآخر اللهم إن كنت تعلم أنه كان لي ابنة عم من أحب الناس إلى، وأني راودتها عن نفسها فأبت إلا أن آتيها بمائة دينار، فطلبتها حتى قدرت، فأتيتها بها فدفعتها إليها، فأمكنتني من نفسها، فلما قعدت بين رجليها، فقالت اتق الله ولا تفض الخاتم إلا بحقه‏.‏ فقمت وتركت المائة دينار، فإن كنت تعلم أني فعلت ذلك من خشيتك ففرج عنا‏.‏ ففرج الله عنهم فخرجوا ‏‏‏.‏,0
12350,أتيت النبي صلى الله عليه وسلم وهو متوسد بردة، وهو في ظل الكعبة، وقد لقينا من المشركين شدة فقلت ألا تدعو الله فقعد وهو محمر وجهه فقال ‏ ‏ لقد كان من قبلكم ليمشط بمشاط الحديد ما دون عظامه من لحم أو عصب ما يصرفه ذلك عن دينه، ويوضع المنشار على مفرق رأسه، فيشق باثنين، ما يصرفه ذلك عن دينه، وليتمن الله هذا الأمر حتى يسير الراكب من صنعاء إلى حضرموت ما يخاف إلا الله ‏‏‏.‏ زاد بيان والذئب على غنمه‏.‏,0
26187,هريرة، يبلغ به النبي صلى الله عليه وسلم قال إذا استأذن أحدكم جاره أن يغرز خشبة في جداره فلا يمنعه فلما حدثهم أبو هريرة طأطئوا رءوسهم فلما رآهم قال مالي أراكم عنها معرضين والله لأرمين بها بين أكتافكم,0
19625,أن رسول الله صلى الله عليه وسلم قال من مات وعليه صيام صام عنه وليه,0
25300,فتلت لهدى النبي صلى الله عليه وسلم تعني القلائد قبل أن يحرم‏.‏,0
