,Matan,Degree
7508,أنه، كان مع رسول الله صلى الله عليه وسلم فقال يا أيها الناس إني قد كنت أذنت لكم في الاستمتاع من النساء وإن الله قد حرم ذلك إلى يوم القيامة فمن كان عنده منهن شىء فليخل سبيله ولا تأخذوا مما آتيتموهن شيئا‏‏,0
16254,حميد، بهذا الإسناد غير أن في، حديث وهب قال قال عبد الرحمن تزوجت امرأة,0
23521,عائشة، قالت ادلج النبي صلى الله عليه وسلم ليلة النفر من البطحاء ادلاجا,0
11395, عامر اجلس فإني سمعت رسول الله صلى الله عليه وسلم يقول من أحب أن يمثل له الرجال قياما فليتبوأ مقعده من النار,0
12654,ما رأيت شيئا أشبه باللمم مما قال أبو هريرة عن النبي صلى الله عليه وسلم ‏ ‏ إن الله كتب على ابن آدم حظه من الزنا، أدرك ذلك لا محالة، فزنا العين النظر، وزنا اللسان المنطق، والنفس تمنى وتشتهي، والفرج يصدق ذلك، ويكذبه ‏‏‏.‏,0
1751, ابن سلول دعي له رسول الله صلى الله عليه وسلم ليصلي عليه فلما قام رسول الله صلى الله عليه وسلم وثبت إليه فقلت يا رسول الله تصلي على ابن أبى وقد قال يوم كذا وكذا كذا وكذا أعدد عليه فتبسم رسول الله صلى الله عليه وسلم وقال أخر عني يا عمر فلما أكثرت عليه قال إني قد خيرت فاخترت فلو علمت أني لو زدت على السبعين غفر له لزدت عليها فصلى عليه رسول الله صلى الله عليه وسلم ثم انصرف فلم يمكث إلا يسيرا حتى نزلت الآيتان من براءة ولا تصل على أحد منهم مات أبدا ولا تقم على قبره إنهم كفروا بالله ورسوله وماتوا وهم فاسقون فعجبت بعد من جرأتي على رسول الله صلى الله عليه وسلم يومئذ والله ورسوله أعلم,0
21502,عن النبي صلى الله عليه وسلم قال لا تصوم المرأة وزوجها شاهد يوما من غير شهر رمضان إلا بإذنه,0
13095, مكثنا ذات ليلة ننتظر رسول الله صلى الله عليه وسلم لعشاء الآخرة فخرج علينا حين ذهب ثلث الليل أو بعده فقال حين خرج إنكم تنتظرون صلاة ما ينتظرها أهل دين غيركم ولولا أن يثقل على أمتي لصليت بهم هذه الساعة ثم أمر المؤذن فأقام ثم صلى,0
17052, هريرة، أن رسول الله صلى الله عليه وسلم قال حين أراد أن ينفر من منى نحن نازلون غدا فذكر نحوه ولم يذكر أوله ولا ذكر الخيف الوادي,0
11211,أن رسول الله صلى الله عليه وسلم قال خرج رجل ممن كان قبلكم في حلة له يختال فيها فأمر الله الأرض فأخذته فهو يتجلجل فيها أو قال يتلجلج فيها إلى يوم القيامة,0
17042,الله قال رسول الله صلى الله عليه وسلم لا يسن عبد سنة صالحة يعمل بها بعده ثم ذكر تمام الحديث,0
5904,قال صلينا مع النبي صلى الله عليه وسلم فكان يقرأ في الفجر فكأني أسمع قراءته ‏{فلا أقسم بالخنس الجوار الكنس}‏,0
1902,"دخل النبي صلى الله عليه وسلم على عائشة  رضى الله عنها  فقال ‏""‏ عندكم شىء ‏""‏‏.‏ قالت لا، إلا شىء بعثت به أم عطية من الشاة التي بعث إليها من الصدقة‏.‏ قال ‏""‏ إنها قد بلغت محلها ‏""‏‏.‏",0
24747,أن عمر بن الخطاب انطلق مع رسول الله صلى الله عليه وسلم في رهط من أصحابه قبل ابن صياد، حتى وجده يلعب مع الغلمان في أطم بني مغالة، وقد قارب ابن صياد يومئذ الحلم، فلم يشعر حتى ضرب رسول الله صلى الله عليه وسلم ظهره بيده ثم قال أتشهد أني رسول الله فنظر إليه فقال أشهد أنك رسول الأميين‏.‏ ثم قال ابن صياد أتشهد أني رسول الله فرضه النبي صلى الله عليه وسلم ثم قال آمنت بالله ورسله ثم قال لابن صياد ماذا ترى قال يأتيني صادق وكاذب‏.‏ قال رسول الله صلى الله عليه وسلم خلط عليك الأمر قال رسول الله صلى الله عليه وسلم إني خبأت لك خبيئا قال هو الدخ‏.‏ قال اخسأ، فلن تعدو قدرك قال عمر يا رسول الله أتأذن لي فيه أضرب عنقه‏.‏ قال رسول الله صلى الله عليه وسلم إن يكن هو لا تسلط عليه، وإن لم يكن هو فلا خير لك في قتله قال سالم فسمعت عبد الله بن عمر، يقول انطلق بعد ذلك رسول الله صلى الله عليه وسلم وأبى بن كعب الأنصاري يؤمان النخل التي فيها ابن صياد، حتى إذا دخل رسول الله صلى الله عليه وسلم طفق رسول الله صلى الله عليه وسلم يتقي بجذوع النخل، وهو يختل أن يسمع من ابن صياد شيئا قبل أن يراه، وابن صياد مضطجع على فراشه في قطيفة له فيها رمرمة أو زمزمة، فرأت أم ابن صياد النبي صلى الله عليه وسلم وهو يتقي بجذوع النخل، فقالت لابن صياد أى صاف وهو اسمه هذا محمد‏.‏ فتناهى ابن صياد‏.‏ قال رسول الله صلى الله عليه وسلم لو تركته بين قال سالم قال عبد الله قام رسول الله صلى الله عليه وسلم في الناس فأثنى على الله بما هو أهله، ثم ذكر الدجال فقال إني أنذركموه، وما من نبي إلا وقد أنذر قومه، لقد أنذره نوح قومه، ولكني سأقول لكم فيه قولا لم يقله نبي لقومه، تعلمون أنه أعور، وأن الله ليس بأعور قال أبو عبد الله خسأت الكلب بعدته خاسئين مبعدين,0
18864, لا تسبوا الديك فإنه صديق وأنا صديقه وعدوه عدوي والذي بعثني بالحق لو يعلم بنوا آدم ما في صوته لاشتروا ريشه ولحمه بالذهب والفضة وأنه ليطرد مدى صوته من الجن,1
6897, خرجنا مع أنس إلى أرض يقال لها الزاوية، فقال حنظلة السدوسي: ما أحسن هذه الخضرة، فقا أنس  كنا نتحدث أن أحب الألوان إلى النبي صلى الله عليه وسلم الخضرة,1
22856,لما غزا رسول الله صلى الله عليه وسلم خيبر أو قال لما توجه رسول الله صلى الله عليه وسلم أشرف الناس على واد، فرفعوا أصواتهم بالتكبير الله أكبر الله أكبر، لا إله إلا الله‏.‏ فقال رسول الله صلى الله عليه وسلم اربعوا على أنفسكم، إنكم لا تدعون أصم ولا غائبا، إنكم تدعون سميعا قريبا وهو معكم وأنا خلف دابة رسول الله صلى الله عليه وسلم فسمعني وأنا أقول لا حول ولا قوة إلا بالله، فقال لي يا عبد الله بن قيس قلت لبيك رسول الله‏.‏ قال ألا أدلك على كلمة من كنز من كنوز الجنة قلت بلى يا رسول الله فداك أبي وأمي‏.‏ قال لا حول ولا قوة إلا بالله,0
17489, يا ابن آدم أنا بدك اللازم فاعمل لبدك كل الناس للكمنهم بد وليس لك مني بد,1
7690,سمع رسول الله صلى الله عليه وسلم يقول ذاق طعم الإيمان من رضي بالله ربا وبالإسلام دينا وبمحمد نبيا,0
